,UserID,Game,Hours,Min_Hours,Max_Hours,Ratings
8749,168881981,Dota 2,0.3,0.1,10442.0,2.873012832790653e-05
8750,241078577,Dota 2,18.3,0.1,10442.0,0.0017525378280022984
8752,164275046,Dota 2,0.6,0.1,10442.0,5.746025665581306e-05
8753,221683659,Dota 2,18.5,0.1,10442.0,0.0017716912468875696
8754,301814040,Dota 2,7.4,0.1,10442.0,0.0007086764987550277
8756,236854541,Dota 2,16.2,0.1,10442.0,0.0015514269297069525
8757,163789845,Dota 2,0.2,0.1,10442.0,1.915341888527102e-05
8758,124365369,Dota 2,75.0,0.1,10442.0,0.007182532081976633
8760,170141925,Dota 2,9.2,0.1,10442.0,0.0008810572687224668
8762,254992432,Dota 2,0.5,0.1,10442.0,4.788354721317755e-05
8766,114447625,Dota 2,2.6,0.1,10442.0,0.0002489944455085233
8767,86287245,Dota 2,2.6,0.1,10442.0,0.0002489944455085233
8769,14551726,Dota 2,2.3,0.1,10442.0,0.0002202643171806167
8770,268551184,Dota 2,2.4,0.1,10442.0,0.00022984102662325224
8771,88775181,Dota 2,11.9,0.1,10442.0,0.001139628423673626
8772,63990035,Dota 2,2.5,0.1,10442.0,0.00023941773606588775
8773,61806811,Dota 2,1.0,0.1,10442.0,9.576709442635509e-05
8774,298517436,Dota 2,1.9,0.1,10442.0,0.0001819574794100747
8775,181564172,Dota 2,2.0,0.1,10442.0,0.00019153418885271018
8776,197700401,Dota 2,0.7,0.1,10442.0,6.703696609844857e-05
8777,183619586,Dota 2,0.4,0.1,10442.0,3.830683777054204e-05
8779,165945338,Dota 2,0.7,0.1,10442.0,6.703696609844857e-05
8781,196403090,Dota 2,1.0,0.1,10442.0,9.576709442635509e-05
8782,188949150,Dota 2,0.6,0.1,10442.0,5.746025665581306e-05
8783,128651888,Dota 2,5.3,0.1,10442.0,0.000507565600459682
8785,90963310,Dota 2,2.0,0.1,10442.0,0.00019153418885271018
8786,86738111,Dota 2,1.9,0.1,10442.0,0.0001819574794100747
8787,165907900,Dota 2,1.2,0.1,10442.0,0.00011492051331162612
8788,192526458,Dota 2,75.0,0.1,10442.0,0.007182532081976633
8789,120766003,Dota 2,2.7,0.1,10442.0,0.0002585711549511588
8790,142967660,Dota 2,4.0,0.1,10442.0,0.00038306837770542035
8791,9563573,Dota 2,25.0,0.1,10442.0,0.0023941773606588773
8792,189441775,Dota 2,0.4,0.1,10442.0,3.830683777054204e-05
8793,257110911,Dota 2,4.5,0.1,10442.0,0.000430951924918598
8794,203414979,Dota 2,2.2,0.1,10442.0,0.00021068760773798126
8795,279464634,Dota 2,32.0,0.1,10442.0,0.003064547021643363
8799,234017477,Dota 2,5.2,0.1,10442.0,0.0004979888910170466
8800,164370352,Dota 2,11.3,0.1,10442.0,0.0010821681670178127
8802,212422375,Dota 2,0.7,0.1,10442.0,6.703696609844857e-05
8803,229022162,Dota 2,5.3,0.1,10442.0,0.000507565600459682
8804,203401879,Dota 2,1.1,0.1,10442.0,0.00010534380386899063
8805,182737466,Dota 2,0.3,0.1,10442.0,2.873012832790653e-05
8806,301087793,Dota 2,61.0,0.1,10442.0,0.005841792760007661
8807,251973400,Dota 2,3.4,0.1,10442.0,0.00032560812104960737
8808,249112299,Dota 2,1.0,0.1,10442.0,9.576709442635509e-05
8809,175001491,Dota 2,0.9,0.1,10442.0,8.619038498371959e-05
8810,301610122,Dota 2,1.9,0.1,10442.0,0.0001819574794100747
8811,166926880,Dota 2,1.5,0.1,10442.0,0.00014365064163953265
8813,143671754,Dota 2,21.0,0.1,10442.0,0.002011108982953457
8816,296141368,Dota 2,4.5,0.1,10442.0,0.000430951924918598
8819,145620149,Dota 2,12.4,0.1,10442.0,0.0011875119708868033
8821,131061056,Dota 2,1.5,0.1,10442.0,0.00014365064163953265
8823,197467350,Dota 2,2.7,0.1,10442.0,0.0002585711549511588
8824,206086186,Dota 2,1.7,0.1,10442.0,0.00016280406052480368
8826,139763487,Dota 2,5.0,0.1,10442.0,0.0004788354721317755
8828,181586458,Dota 2,13.9,0.1,10442.0,0.001331162612526336
8829,246660193,Dota 2,0.2,0.1,10442.0,1.915341888527102e-05
8830,235946178,Dota 2,7.3,0.1,10442.0,0.0006990997893123923
8832,282567672,Dota 2,61.0,0.1,10442.0,0.005841792760007661
8833,301935887,Dota 2,30.0,0.1,10442.0,0.002873012832790653
8834,139393793,Dota 2,15.9,0.1,10442.0,0.0015226968013790465
8835,171879643,Dota 2,0.9,0.1,10442.0,8.619038498371959e-05
8836,218089327,Dota 2,22.0,0.1,10442.0,0.0021068760773798123
8838,262014680,Dota 2,0.7,0.1,10442.0,6.703696609844857e-05
8839,118888110,Dota 2,0.2,0.1,10442.0,1.915341888527102e-05
8841,298768275,Dota 2,1.2,0.1,10442.0,0.00011492051331162612
8842,246332545,Dota 2,1.3,0.1,10442.0,0.00012449722275426165
8844,183099723,Dota 2,25.0,0.1,10442.0,0.0023941773606588773
8845,167903990,Dota 2,2.8,0.1,10442.0,0.00026814786439379433
8846,190517373,Dota 2,0.1,0.1,10442.0,9.57670944263551e-06
8848,277779002,Dota 2,0.4,0.1,10442.0,3.830683777054204e-05
8849,141566597,Dota 2,0.2,0.1,10442.0,1.915341888527102e-05
8851,220307007,Dota 2,5.7,0.1,10442.0,0.0005458724382302241
8852,176096951,Dota 2,24.0,0.1,10442.0,0.002298410266232523
8853,297246490,Dota 2,1.7,0.1,10442.0,0.00016280406052480368
8854,230016618,Dota 2,28.0,0.1,10442.0,0.002681478643937943
8855,210046841,Dota 2,0.1,0.1,10442.0,9.57670944263551e-06
8856,157362930,Dota 2,2.0,0.1,10442.0,0.00019153418885271018
8857,113820072,Dota 2,1.1,0.1,10442.0,0.00010534380386899063
8858,216924034,Dota 2,1.8,0.1,10442.0,0.00017238076996743917
8859,141012357,Dota 2,1.0,0.1,10442.0,9.576709442635509e-05
8861,181262663,Dota 2,19.8,0.1,10442.0,0.0018961884696418309
8863,48798067,Dota 2,2.4,0.1,10442.0,0.00022984102662325224
8864,122471552,Dota 2,41.0,0.1,10442.0,0.003926450871480559
8865,304788598,Dota 2,0.7,0.1,10442.0,6.703696609844857e-05
8866,298367684,Dota 2,2.9,0.1,10442.0,0.00027772457383642984
8867,300729671,Dota 2,4.7,0.1,10442.0,0.00045010534380386907
8869,148413660,Dota 2,0.4,0.1,10442.0,3.830683777054204e-05
8870,82203951,Dota 2,0.1,0.1,10442.0,9.57670944263551e-06
8872,105511340,Dota 2,13.9,0.1,10442.0,0.001331162612526336
8873,184385867,Dota 2,0.2,0.1,10442.0,1.915341888527102e-05
8874,257518188,Dota 2,0.2,0.1,10442.0,1.915341888527102e-05
8875,62990992,Dota 2,8.7,0.1,10442.0,0.0008331737215092894
8876,173447731,Dota 2,0.6,0.1,10442.0,5.746025665581306e-05
8878,218478781,Dota 2,4.0,0.1,10442.0,0.00038306837770542035
8879,279316312,Dota 2,2.4,0.1,10442.0,0.00022984102662325224
8880,179279152,Dota 2,8.7,0.1,10442.0,0.0008331737215092894
8881,204702638,Dota 2,1.7,0.1,10442.0,0.00016280406052480368
8882,207186541,Dota 2,48.0,0.1,10442.0,0.004596820532465046
8883,239138885,Dota 2,7.4,0.1,10442.0,0.0007086764987550277
8884,286657812,Dota 2,1.2,0.1,10442.0,0.00011492051331162612
8885,307639284,Dota 2,16.2,0.1,10442.0,0.0015514269297069525
8886,153390095,Dota 2,1.6,0.1,10442.0,0.00015322735108216817
8888,199466958,Dota 2,2.9,0.1,10442.0,0.00027772457383642984
8889,136291039,Dota 2,0.6,0.1,10442.0,5.746025665581306e-05
8890,266799152,Dota 2,0.8,0.1,10442.0,7.661367554108408e-05
8891,194506370,Dota 2,0.3,0.1,10442.0,2.873012832790653e-05
8892,127218796,Dota 2,1.1,0.1,10442.0,0.00010534380386899063
8894,195436818,Dota 2,0.7,0.1,10442.0,6.703696609844857e-05
8895,284165884,Dota 2,5.7,0.1,10442.0,0.0005458724382302241
8896,302742986,Dota 2,13.9,0.1,10442.0,0.001331162612526336
8897,293349681,Dota 2,10.4,0.1,10442.0,0.0009959777820340932
8898,152929009,Dota 2,21.0,0.1,10442.0,0.002011108982953457
8900,159077305,Dota 2,51.0,0.1,10442.0,0.00488412181574411
8901,198744602,Dota 2,0.2,0.1,10442.0,1.915341888527102e-05
8902,184250682,Dota 2,2.0,0.1,10442.0,0.00019153418885271018
8905,146762928,Dota 2,0.4,0.1,10442.0,3.830683777054204e-05
8906,179518925,Dota 2,0.3,0.1,10442.0,2.873012832790653e-05
8908,222986054,Dota 2,0.9,0.1,10442.0,8.619038498371959e-05
8909,296449198,Dota 2,63.0,0.1,10442.0,0.006033326948860372
8911,152078939,Dota 2,2.2,0.1,10442.0,0.00021068760773798126
8912,258648395,Dota 2,1.7,0.1,10442.0,0.00016280406052480368
8913,218844731,Dota 2,0.3,0.1,10442.0,2.873012832790653e-05
8914,127058155,Dota 2,2.2,0.1,10442.0,0.00021068760773798126
8916,276820640,Dota 2,1.8,0.1,10442.0,0.00017238076996743917
8918,282599048,Dota 2,11.5,0.1,10442.0,0.0011013215859030838
8919,115487966,Dota 2,0.5,0.1,10442.0,4.788354721317755e-05
8920,188425099,Dota 2,2.8,0.1,10442.0,0.00026814786439379433
8922,286394356,Dota 2,0.7,0.1,10442.0,6.703696609844857e-05
8923,197656011,Dota 2,0.5,0.1,10442.0,4.788354721317755e-05
8924,109486584,Dota 2,0.1,0.1,10442.0,9.57670944263551e-06
8925,219095735,Dota 2,4.9,0.1,10442.0,0.00046925876268914005
8926,192609869,Dota 2,2.5,0.1,10442.0,0.00023941773606588775
8928,192052864,Dota 2,3.8,0.1,10442.0,0.0003639149588201494
8929,297136903,Dota 2,1.4,0.1,10442.0,0.00013407393219689714
8931,156639838,Dota 2,0.1,0.1,10442.0,9.57670944263551e-06
8933,220157121,Dota 2,0.1,0.1,10442.0,9.57670944263551e-06
8934,113835971,Dota 2,0.2,0.1,10442.0,1.915341888527102e-05
8935,290864164,Dota 2,22.0,0.1,10442.0,0.0021068760773798123
8936,235105105,Dota 2,0.6,0.1,10442.0,5.746025665581306e-05
8937,129862640,Dota 2,50.0,0.1,10442.0,0.0047883547213177545
8938,79211079,Dota 2,0.8,0.1,10442.0,7.661367554108408e-05
8941,46028967,Dota 2,0.3,0.1,10442.0,2.873012832790653e-05
8942,158866144,Dota 2,10.9,0.1,10442.0,0.0010438613292472706
8943,206510641,Dota 2,10.3,0.1,10442.0,0.0009864010725914576
8944,102539470,Dota 2,7.9,0.1,10442.0,0.0007565600459682054
8945,47332601,Dota 2,3.1,0.1,10442.0,0.0002968779927217008
8946,149386510,Dota 2,30.0,0.1,10442.0,0.002873012832790653
8947,64023574,Dota 2,35.0,0.1,10442.0,0.003351848304922429
8948,68532738,Dota 2,0.2,0.1,10442.0,1.915341888527102e-05
8949,204412693,Dota 2,1.1,0.1,10442.0,0.00010534380386899063
8950,180063157,Dota 2,0.8,0.1,10442.0,7.661367554108408e-05
8951,280609756,Dota 2,6.0,0.1,10442.0,0.0005746025665581307
8953,255027745,Dota 2,7.2,0.1,10442.0,0.0006895230798697567
8954,161504500,Dota 2,0.3,0.1,10442.0,2.873012832790653e-05
8955,186762233,Dota 2,24.0,0.1,10442.0,0.002298410266232523
8956,168082750,Dota 2,14.0,0.1,10442.0,0.0013407393219689715
8957,308165484,Dota 2,0.5,0.1,10442.0,4.788354721317755e-05
8958,207515194,Dota 2,0.2,0.1,10442.0,1.915341888527102e-05
8959,90711776,Dota 2,38.0,0.1,10442.0,0.003639149588201494
8961,129762577,Dota 2,10.7,0.1,10442.0,0.0010247079103619997
8963,248757796,Dota 2,16.8,0.1,10442.0,0.0016088871863627655
8964,207365563,Dota 2,0.2,0.1,10442.0,1.915341888527102e-05
8965,240278903,Dota 2,0.7,0.1,10442.0,6.703696609844857e-05
8966,209120214,Dota 2,9.8,0.1,10442.0,0.0009385175253782801
8967,156733822,Dota 2,3.3,0.1,10442.0,0.00031603141160697185
8968,165210999,Dota 2,1.0,0.1,10442.0,9.576709442635509e-05
8969,151724188,Dota 2,20.0,0.1,10442.0,0.001915341888527102
8970,112999066,Dota 2,32.0,0.1,10442.0,0.003064547021643363
8971,177446373,Dota 2,0.5,0.1,10442.0,4.788354721317755e-05
8972,161964288,Dota 2,4.0,0.1,10442.0,0.00038306837770542035
8973,280567820,Dota 2,0.2,0.1,10442.0,1.915341888527102e-05
8974,270228556,Dota 2,1.2,0.1,10442.0,0.00011492051331162612
8975,270341392,Dota 2,17.6,0.1,10442.0,0.00168550086190385
8976,250375228,Dota 2,5.1,0.1,10442.0,0.000488412181574411
8977,198398830,Dota 2,23.0,0.1,10442.0,0.002202643171806168
8978,281041560,Dota 2,1.8,0.1,10442.0,0.00017238076996743917
8980,169815221,Dota 2,1.1,0.1,10442.0,0.00010534380386899063
8981,165382705,Dota 2,0.2,0.1,10442.0,1.915341888527102e-05
8982,282502466,Dota 2,10.0,0.1,10442.0,0.000957670944263551
8984,247741393,Dota 2,67.0,0.1,10442.0,0.006416395326565792
8985,143669519,Dota 2,0.4,0.1,10442.0,3.830683777054204e-05
8986,278136010,Dota 2,0.4,0.1,10442.0,3.830683777054204e-05
8987,305037794,Dota 2,11.2,0.1,10442.0,0.0010725914575751769
8988,218448119,Dota 2,2.9,0.1,10442.0,0.00027772457383642984
8990,161408431,Dota 2,4.6,0.1,10442.0,0.0004405286343612335
8991,179560117,Dota 2,0.4,0.1,10442.0,3.830683777054204e-05
8994,224586627,Dota 2,18.4,0.1,10442.0,0.0017621145374449336
8995,63895034,Dota 2,1.7,0.1,10442.0,0.00016280406052480368
8996,293714386,Dota 2,4.4,0.1,10442.0,0.0004213752154759625
8997,250414887,Dota 2,0.6,0.1,10442.0,5.746025665581306e-05
8999,205549354,Dota 2,10.7,0.1,10442.0,0.0010247079103619997
9000,263454788,Dota 2,2.1,0.1,10442.0,0.0002011108982953457
9001,153772705,Dota 2,0.9,0.1,10442.0,8.619038498371959e-05
9002,157047851,Dota 2,9.9,0.1,10442.0,0.0009480942348209157
9003,139873696,Dota 2,2.1,0.1,10442.0,0.0002011108982953457
9004,186323628,Dota 2,3.0,0.1,10442.0,0.00028730128327906536
9005,132748085,Dota 2,9.2,0.1,10442.0,0.0008810572687224668
9007,113580708,Dota 2,0.1,0.1,10442.0,9.57670944263551e-06
9008,308406683,Dota 2,3.6,0.1,10442.0,0.00034476153993487834
9009,256297825,Dota 2,5.7,0.1,10442.0,0.0005458724382302241
9010,207510132,Dota 2,14.6,0.1,10442.0,0.0013981995786247845
9012,302437973,Dota 2,0.8,0.1,10442.0,7.661367554108408e-05
9014,90033155,Dota 2,1.0,0.1,10442.0,9.576709442635509e-05
9016,197190654,Dota 2,0.4,0.1,10442.0,3.830683777054204e-05
9017,44755776,Dota 2,0.4,0.1,10442.0,3.830683777054204e-05
9018,160055758,Dota 2,2.5,0.1,10442.0,0.00023941773606588775
9020,247828143,Dota 2,2.7,0.1,10442.0,0.0002585711549511588
9021,155752052,Dota 2,0.6,0.1,10442.0,5.746025665581306e-05
9022,210018093,Dota 2,1.0,0.1,10442.0,9.576709442635509e-05
9023,160649706,Dota 2,2.0,0.1,10442.0,0.00019153418885271018
9024,194800299,Dota 2,0.9,0.1,10442.0,8.619038498371959e-05
9025,288385496,Dota 2,0.6,0.1,10442.0,5.746025665581306e-05
9026,217539381,Dota 2,0.5,0.1,10442.0,4.788354721317755e-05
9027,260813316,Dota 2,10.4,0.1,10442.0,0.0009959777820340932
9028,198584696,Dota 2,1.9,0.1,10442.0,0.0001819574794100747
9030,146979551,Dota 2,1.5,0.1,10442.0,0.00014365064163953265
9032,39028341,Dota 2,1.3,0.1,10442.0,0.00012449722275426165
9033,300757930,Dota 2,0.4,0.1,10442.0,3.830683777054204e-05
9034,147795278,Dota 2,0.3,0.1,10442.0,2.873012832790653e-05
9035,158447093,Dota 2,6.3,0.1,10442.0,0.0006033326948860371
9036,166899607,Dota 2,3.8,0.1,10442.0,0.0003639149588201494
9037,215022297,Dota 2,3.2,0.1,10442.0,0.0003064547021643364
9038,137075650,Dota 2,7.6,0.1,10442.0,0.0007278299176402987
9039,239318205,Dota 2,0.2,0.1,10442.0,1.915341888527102e-05
9040,184493955,Dota 2,3.1,0.1,10442.0,0.0002968779927217008
9041,262814808,Dota 2,7.9,0.1,10442.0,0.0007565600459682054
9042,191979928,Dota 2,0.8,0.1,10442.0,7.661367554108408e-05
9043,299037840,Dota 2,1.9,0.1,10442.0,0.0001819574794100747
9044,159371621,Dota 2,4.4,0.1,10442.0,0.0004213752154759625
9046,101240143,Dota 2,0.6,0.1,10442.0,5.746025665581306e-05
9047,309903146,Dota 2,0.2,0.1,10442.0,1.915341888527102e-05
9048,231026651,Dota 2,73.0,0.1,10442.0,0.006990997893123923
9049,182592900,Dota 2,8.7,0.1,10442.0,0.0008331737215092894
9050,290225336,Dota 2,9.5,0.1,10442.0,0.0009097873970503736
9051,150903970,Dota 2,0.9,0.1,10442.0,8.619038498371959e-05
9052,242351732,Dota 2,0.4,0.1,10442.0,3.830683777054204e-05
9053,149150848,Dota 2,43.0,0.1,10442.0,0.004117985060333271
9056,250238131,Dota 2,0.5,0.1,10442.0,4.788354721317755e-05
9057,229405602,Dota 2,0.2,0.1,10442.0,1.915341888527102e-05
9058,149711127,Dota 2,6.3,0.1,10442.0,0.0006033326948860371
9059,162735255,Dota 2,16.8,0.1,10442.0,0.0016088871863627655
9060,119556235,Dota 2,2.9,0.1,10442.0,0.00027772457383642984
9061,304395604,Dota 2,6.3,0.1,10442.0,0.0006033326948860371
9062,170275839,Dota 2,22.0,0.1,10442.0,0.0021068760773798123
9063,152567497,Dota 2,1.2,0.1,10442.0,0.00011492051331162612
9064,220306050,Dota 2,1.3,0.1,10442.0,0.00012449722275426165
9065,64027842,Dota 2,0.2,0.1,10442.0,1.915341888527102e-05
9066,179001573,Dota 2,1.8,0.1,10442.0,0.00017238076996743917
9067,243808511,Dota 2,50.0,0.1,10442.0,0.0047883547213177545
9068,154330480,Dota 2,36.0,0.1,10442.0,0.003447615399348784
9069,145027235,Dota 2,13.8,0.1,10442.0,0.0013215859030837006
9071,300759788,Dota 2,3.5,0.1,10442.0,0.0003351848304922429
9072,192109670,Dota 2,1.9,0.1,10442.0,0.0001819574794100747
9074,224352019,Dota 2,4.6,0.1,10442.0,0.0004405286343612335
9076,166547657,Dota 2,1.3,0.1,10442.0,0.00012449722275426165
9077,149233338,Dota 2,5.5,0.1,10442.0,0.0005267190193449531
9078,197987776,Dota 2,14.7,0.1,10442.0,0.0014077762880674199
9079,189020294,Dota 2,10.1,0.1,10442.0,0.0009672476537061864
9080,157906181,Dota 2,0.1,0.1,10442.0,9.57670944263551e-06
9081,98848653,Dota 2,2.2,0.1,10442.0,0.00021068760773798126
9082,126992940,Dota 2,11.1,0.1,10442.0,0.0010630147481325415
9084,172386568,Dota 2,21.0,0.1,10442.0,0.002011108982953457
9085,137623071,Dota 2,63.0,0.1,10442.0,0.006033326948860372
9086,234785523,Dota 2,7.4,0.1,10442.0,0.0007086764987550277
9087,212790797,Dota 2,5.9,0.1,10442.0,0.0005650258571154951
9088,242985754,Dota 2,2.6,0.1,10442.0,0.0002489944455085233
9089,166234554,Dota 2,0.2,0.1,10442.0,1.915341888527102e-05
9090,222042345,Dota 2,1.4,0.1,10442.0,0.00013407393219689714
9091,270356700,Dota 2,0.3,0.1,10442.0,2.873012832790653e-05
9092,14962163,Dota 2,5.3,0.1,10442.0,0.000507565600459682
9093,44153929,Dota 2,1.8,0.1,10442.0,0.00017238076996743917
9094,21539893,Dota 2,12.3,0.1,10442.0,0.001177935261444168
9095,211363681,Dota 2,3.1,0.1,10442.0,0.0002968779927217008
9096,143006890,Dota 2,0.5,0.1,10442.0,4.788354721317755e-05
9097,308178753,Dota 2,14.6,0.1,10442.0,0.0013981995786247845
9098,176024097,Dota 2,3.4,0.1,10442.0,0.00032560812104960737
9099,76451157,Dota 2,6.1,0.1,10442.0,0.0005841792760007661
9102,135929781,Dota 2,2.5,0.1,10442.0,0.00023941773606588775
9105,184173132,Dota 2,8.4,0.1,10442.0,0.0008044435931813829
9106,248882404,Dota 2,1.8,0.1,10442.0,0.00017238076996743917
9108,194993610,Dota 2,0.2,0.1,10442.0,1.915341888527102e-05
9109,236191066,Dota 2,0.1,0.1,10442.0,9.57670944263551e-06
9110,130247011,Dota 2,3.6,0.1,10442.0,0.00034476153993487834
9111,95347493,Dota 2,9.4,0.1,10442.0,0.0009002106876077381
9112,249871404,Dota 2,0.5,0.1,10442.0,4.788354721317755e-05
9113,173194267,Dota 2,27.0,0.1,10442.0,0.002585711549511588
9114,302089220,Dota 2,20.0,0.1,10442.0,0.001915341888527102
9116,155818761,Dota 2,12.6,0.1,10442.0,0.0012066653897720742
9117,175738505,Dota 2,5.6,0.1,10442.0,0.0005362957287875884
9118,304251785,Dota 2,2.5,0.1,10442.0,0.00023941773606588775
9119,192772707,Dota 2,19.2,0.1,10442.0,0.001838728212986018
9120,191937457,Dota 2,3.4,0.1,10442.0,0.00032560812104960737
9121,221823551,Dota 2,0.2,0.1,10442.0,1.915341888527102e-05
9122,210921698,Dota 2,0.6,0.1,10442.0,5.746025665581306e-05
9123,239211065,Dota 2,39.0,0.1,10442.0,0.0037349166826278492
9124,219593982,Dota 2,0.4,0.1,10442.0,3.830683777054204e-05
9125,165526290,Dota 2,0.2,0.1,10442.0,1.915341888527102e-05
9127,193693887,Dota 2,2.3,0.1,10442.0,0.0002202643171806167
9128,300892049,Dota 2,2.9,0.1,10442.0,0.00027772457383642984
9129,192482286,Dota 2,0.2,0.1,10442.0,1.915341888527102e-05
9130,304674551,Dota 2,1.2,0.1,10442.0,0.00011492051331162612
9131,100353577,Dota 2,57.0,0.1,10442.0,0.005458724382302241
9132,105159791,Dota 2,1.2,0.1,10442.0,0.00011492051331162612
9133,204252372,Dota 2,1.0,0.1,10442.0,9.576709442635509e-05
9134,178423779,Dota 2,1.5,0.1,10442.0,0.00014365064163953265
9135,101777863,Dota 2,37.0,0.1,10442.0,0.003543382493775139
9137,171107070,Dota 2,0.5,0.1,10442.0,4.788354721317755e-05
9138,185218619,Dota 2,0.8,0.1,10442.0,7.661367554108408e-05
9140,104721942,Dota 2,3.3,0.1,10442.0,0.00031603141160697185
9141,136561410,Dota 2,22.0,0.1,10442.0,0.0021068760773798123
9142,227936170,Dota 2,1.1,0.1,10442.0,0.00010534380386899063
9143,231333981,Dota 2,0.5,0.1,10442.0,4.788354721317755e-05
9144,131311166,Dota 2,4.6,0.1,10442.0,0.0004405286343612335
9146,189123038,Dota 2,2.5,0.1,10442.0,0.00023941773606588775
9147,259878911,Dota 2,0.9,0.1,10442.0,8.619038498371959e-05
9149,280497428,Dota 2,31.0,0.1,10442.0,0.0029687799272170084
9153,167002074,Dota 2,0.4,0.1,10442.0,3.830683777054204e-05
9155,204401529,Dota 2,47.0,0.1,10442.0,0.00450105343803869
9156,139181289,Dota 2,3.7,0.1,10442.0,0.00035433824937751386
9157,185826453,Dota 2,45.0,0.1,10442.0,0.0043095192491859795
9160,85497862,Dota 2,38.0,0.1,10442.0,0.003639149588201494
9161,252074145,Dota 2,4.1,0.1,10442.0,0.0003926450871480559
9162,211157562,Dota 2,0.7,0.1,10442.0,6.703696609844857e-05
9164,183048608,Dota 2,0.8,0.1,10442.0,7.661367554108408e-05
9166,241206497,Dota 2,17.3,0.1,10442.0,0.0016567707335759436
9168,135522355,Dota 2,2.2,0.1,10442.0,0.00021068760773798126
9170,252675449,Dota 2,1.3,0.1,10442.0,0.00012449722275426165
9172,187477041,Dota 2,7.0,0.1,10442.0,0.0006703696609844858
9173,246883819,Dota 2,0.7,0.1,10442.0,6.703696609844857e-05
9174,300806786,Dota 2,0.3,0.1,10442.0,2.873012832790653e-05
9175,133169378,Dota 2,2.0,0.1,10442.0,0.00019153418885271018
9176,155283245,Dota 2,0.5,0.1,10442.0,4.788354721317755e-05
9177,246650796,Dota 2,7.9,0.1,10442.0,0.0007565600459682054
9178,237083653,Dota 2,0.7,0.1,10442.0,6.703696609844857e-05
9179,251287156,Dota 2,2.1,0.1,10442.0,0.0002011108982953457
9181,154687199,Dota 2,39.0,0.1,10442.0,0.0037349166826278492
9182,206414060,Dota 2,1.3,0.1,10442.0,0.00012449722275426165
9184,151133200,Dota 2,5.5,0.1,10442.0,0.0005267190193449531
9185,186347003,Dota 2,4.4,0.1,10442.0,0.0004213752154759625
9186,210700279,Dota 2,0.3,0.1,10442.0,2.873012832790653e-05
9187,222642626,Dota 2,0.2,0.1,10442.0,1.915341888527102e-05
9188,179822216,Dota 2,2.2,0.1,10442.0,0.00021068760773798126
9189,208004844,Dota 2,50.0,0.1,10442.0,0.0047883547213177545
9190,251635136,Dota 2,1.2,0.1,10442.0,0.00011492051331162612
9191,213523850,Dota 2,2.6,0.1,10442.0,0.0002489944455085233
9192,307705649,Dota 2,0.8,0.1,10442.0,7.661367554108408e-05
9194,294924069,Dota 2,0.6,0.1,10442.0,5.746025665581306e-05
9195,235227013,Dota 2,6.2,0.1,10442.0,0.0005937559854434016
9196,138906315,Dota 2,73.0,0.1,10442.0,0.006990997893123923
9197,235469862,Dota 2,0.4,0.1,10442.0,3.830683777054204e-05
9198,76243637,Dota 2,5.1,0.1,10442.0,0.000488412181574411
9200,284701762,Dota 2,30.0,0.1,10442.0,0.002873012832790653
9201,167815968,Dota 2,5.6,0.1,10442.0,0.0005362957287875884
9202,203631881,Dota 2,54.0,0.1,10442.0,0.005171423099023176
9203,251884888,Dota 2,2.9,0.1,10442.0,0.00027772457383642984
9204,198286263,Dota 2,5.9,0.1,10442.0,0.0005650258571154951
9205,178236087,Dota 2,0.8,0.1,10442.0,7.661367554108408e-05
9206,253502799,Dota 2,0.7,0.1,10442.0,6.703696609844857e-05
9207,165755355,Dota 2,62.0,0.1,10442.0,0.005937559854434017
9208,150370754,Dota 2,5.5,0.1,10442.0,0.0005267190193449531
9210,95699780,Dota 2,0.7,0.1,10442.0,6.703696609844857e-05
